latitude,longitude,fid (int),XTRID (string),BAUART (string),BAUJAHR (string),BAULEITER (string),BEMERKUNG (string),BETREIBER (string),BETRIEBSFÜ (string),DARSTELLUN (int),DREHMOMENT (float),EIGENTÜMER (string),EINBAUJAHR (string),ENTLÜFTUNG (string),FABRIKATTY (string),FUNKTIONSP (string),GSP_TYP (string),GANGZAHL (float),GEMEINDENA (string),GEMEINDESC (string),HAUSNUMMER (string),HERSTELLER (string),HINWEISSCH (string),ID (float),LAGE_DES_H (string),LAGE_ZUR_L (string),LEISTUNG (float),LEITUNGSFU (string),LOGISCHE_I (string),MATERIAL (string),MAX__BAUTE (string),MAX__SYSTE (string),MESSUNGSAR (string),MONTEUR (string),NENNDRUCK_ (string),NENNWEITE_ (string),NENNWEITE1 (float),NENNWEITE2 (float),NENNWEITE3 (string),NENNWEITE4 (string),NENNWEITE5 (string),NENNWEITE6 (float),NENNWEITE7 (float),NETZBETREI (string),NETZZUGEHÖ (string),NUMMERIERU (string),ORTSTEILNA (string),ORTSTEILSC (string),PRÜFDRUCK_ (string),PRÜFTURNUS (string),PÄCHTER (string),ROHRKENNZA (string),ROHRVERLEG (string),SAP_ID (string),SCHLIEßRIC (string),SCHLÜSSELB (string),SICHERUNGS (string),SKIZZE_POI (float),SONDERFUNK (string),SPÜLTRUPP (string),STATUS (string),STATUS_SEI (string),STRAßENNAM (string),STRAßENSCH (string),SUBCODE (float),SYSTEMBETR (string),TN_PRÜFUNG (string),TN_STATUS (float),TEXT_ID (float),TIEFBAUFIR (string),VERBINDUNG (string),VORSCHIEBE (string),GS_ID (float),RWO_ID (string),ÜBERGANG_A (string)
47.9755341537076,7.92481902639077,1,8273582,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22938 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,1,,,8273582,,auf dem Rohr,0,Anschlussleitung,ID-8273582,,,,,,,,51.4000015259,0,,50,,0,0,,AW,EWK Kirchzarten,,,,,,,,100548185,,402,,787463,Hydrant auf Leitung,,in Betrieb,,Krüttweg,0831506422938,0,,BP: OK ÜP: OK,0,2153800,,,nein,0,1780433-797864234-8273585,
47.9712799264054,7.95366707158013,2,26018296,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,6b,,,26018296,im Straßenkörper,auf dem Rohr,0,"Anschlussleitung, blind",ID-26018296,,,,,,,,0,0,,unbekannt,,0,0,,AW,EWK Kirchzarten,,,,,,,,100693202,rechts,425,,2555268,Hydrant auf Leitung,,in Betrieb,,Lindenbergstraße,0831506422948,0,,BP: OK ÜP: OK,0,0,,,ja,0,1780439-829443296-26018299,
47.9626659624641,7.94386742387337,3,25936673,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,3,,,25936673,im Straßenkörper,auf dem Rohr,0,Zubringerleitung,ID-25936673,(GGG) Duktiles Gusseisen,,,,,,,147.1999969482,0,,150,,0,0,,ZW,EWK Kirchzarten,,,,,,,,100690365,rechts,031,,2550960,Hydrant auf Leitung,,in Betrieb,,Am Engenberg,0831506422711,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780441-329165314-25936676,
47.9790756240488,7.94955168160854,4,10640550,Unterflurhydrant,,,Gemeindeschl.: 5431 Strassenschl.: 22884 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,34,,,10640550,,unbekannt,0,Versorgungsleitung,ID-10640550,,,,,,,,150,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100549301,,600,,1086546,Hydrant auf Leitung,,in Betrieb,,Wittentalstraße,0831506423090,0,,BP: OK ÜP: OK,0,2228587,,,nein,0,1780439-423654913-10640553,
47.9792104344615,7.94868269923488,5,9228077,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22729 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,9228077,,unbekannt,0,Versorgungsleitung,ID-9228077,,,,,,,,125,0,,125,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548739,,072,,834752,Endhydrant bis 1 m,,in Betrieb,,Am Rainle,0831506422729,0,,BP: OK ÜP: OK,0,2154449,,,nein,0,1780439-423566787-9228080,
47.978886746617,7.94689152765763,6,9216127,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22742 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,10,,,9216127,,unbekannt,0,Versorgungsleitung,ID-9216127,,,,,,,,125,0,,125,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548729,,084,,834335,Endhydrant bis 4 m,,in Betrieb,,Attentalstraße,0831506422742,0,,BP: OK ÜP: OK,0,2154439,,,nein,0,1780439-435414591-9216130,
47.9780764951795,7.94597720306821,7,9215892,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22774 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,43,,,9215892,,unbekannt,0,Hydrantenleitung,ID-9215892,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548728,,126,,834305,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Bundesstraße,0831506422774,1,,BP: OK ÜP: OK,0,2154438,,,ja,0,1780439-436092918-9215895,
47.9781877887842,7.94986443117013,8,9227812,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9600 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN54,,,9227812,,unbekannt,0,Hydrantenleitung,ID-9227812,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548738,,602,,834720,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Wittentalstraße,0831506423090,1,,BP: OK ÜP: OK,0,2154448,,,nein,0,1780439-428339194-9227815,
47.9777669756442,7.94749393716697,9,9216195,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22774 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN20,,,9216195,,unbekannt,0,Hydrantenleitung,ID-9216195,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548730,,132,,834344,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Bundesstraße,0831506422774,1,,BP: OK ÜP: OK,0,2154440,,,ja,0,1780439-436712066-9216198,
47.9776064153391,7.94826865607628,10,9217030,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22774 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,21,,,9217030,,unbekannt,0,Hydrantenleitung,ID-9217030,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548732,,130,,834443,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Bundesstraße,0831506422774,0,,BP: OK ÜP: OK,0,2154442,,,ja,0,1780439-436637093-9217033,
47.9768536017383,7.94802665561299,11,9217736,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22906 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,9217736,,unbekannt,0,Versorgungsleitung,ID-9217736,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548735,,366,,834520,Hydrant auf Leitung,,in Betrieb,,Inselstraße,0831506422906,0,,BP: OK ÜP: OK,0,2154445,,,nein,0,1780439-437019622-9217739,
47.9776177730975,7.94955692249575,12,9228332,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9600 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,9228332,,unbekannt,0,Hydrantenleitung,ID-9228332,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548740,,604,,834776,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Wittentalstraße,0831506423090,1,,BP: OK ÜP: OK,0,2154450,,,nein,0,1780439-428420874-9228335,
47.9772702482094,7.94921155308251,13,9218758,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9603 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,1,,,9218758,,unbekannt,0,Hydrantenleitung,ID-9218758,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548737,,562,,834659,Abgesetzter Hydrant bis 4 m,,in Betrieb,,St. Peter Straße,0831506423042,1,,BP: OK ÜP: OK,0,2154447,,,ja,0,1780439-429521207-9218761,
47.9763250313888,7.94962006324962,14,27394330,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,9,,,27394330,,Hydrantenleitung,0,Hydrantenleitung,ID-27394330,,,,,,,,0,0,,unbekannt,150,150,0,,VW,EWK Kirchzarten,,,,,,,,100847012,rechts,136,,2728220,Hydrant auf Leitung,,in Betrieb,,Bundesstraße,0831506422774,0,,BP: OK ÜP: OK,0,0,,,ja,0,1793038-895961598-27394333,
47.9762246518066,7.94808689470515,15,9218474,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22790 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,9218474,,unbekannt,0,Versorgungsleitung,ID-9218474,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548736,,172,,834619,Hydrant auf Leitung,,in Betrieb,,Dreisamstraße,0831506422790,0,,BP: OK ÜP: OK,0,2154446,,,---,0,1780439-1089327691-9218477,
47.97735448718,7.94658868259713,16,9216405,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22774 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,41,,,9216405,,unbekannt,0,Versorgungsleitung,ID-9216405,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548731,,134,,834364,Hydrant auf Leitung,,in Betrieb,,Bundesstraße,0831506422774,0,,BP: OK ÜP: OK,0,2154441,,,nein,0,1780439-437242233-9216408,
47.9787256862077,7.95078571760875,17,8529768,Unterflurhydrant,2003/01/01,,Gemeindeschl.: 5432 Strassenschl.: unset Hausnummer: unset,,,0,0,,2003/01/01,,,,,0,Kirchzarten,08315064,24,,,8529768,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-8529768,,,,,,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548254,,594,,726103,Endhydrant bis 4 m,,in Betrieb,,Weilerweg,0831506423088,0,,BP: OK ÜP: OK,0,2153875,,,nein,0,1780439-423350973-8529771,
47.9784152494989,7.95371101680884,18,9300664,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 23011 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,9300664,,auf dem Rohr,0,Versorgungsleitung,ID-9300664,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548777,,502,,836128,Endhydrant > 4 m,,in Betrieb,,Roßkopfstraße,0831506423011,1,,BP: OK ÜP: OK,0,2154488,,,nein,0,1780439-426765419-9300667,
47.9787473087863,7.95482396049832,19,9300372,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22814 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,9,,,9300372,,auf dem Rohr,0,Versorgungsleitung,ID-9300372,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548776,,198,,836088,Hydrant auf Leitung,,in Betrieb,,Flaunserstraße,0831506422814,0,,BP: OK ÜP: OK,0,2154487,,,nein,0,1780439-726067447-9300375,
47.9780942588566,7.95469812896844,20,9647421,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22814 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,9647421,,Hydrantenleitung,0,Hydrantenleitung,ID-9647421,,,,,,,,0,0,,unbekannt,unbekannt,0,0,,VW,EWK Kirchzarten,,,,,,,,100548792,,200,,949140,Abgesetzter Hydrant > 4 m,,in Betrieb,,Brunnenstraße,0831506422770,0,,BP: OK ÜP: OK,0,2154505,,,nein,0,1780439-731508449-9647424,
47.9779216376933,7.95321359453319,21,9229671,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 23018 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,16,,,9229671,,Hydrantenleitung,0,Hydrantenleitung,ID-9229671,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548744,,508,,834935,Abgesetzter Hydrant > 4 m,,in Betrieb,,Rotenweg,0831506423018,1,,BP: OK ÜP: OK,0,2154454,,,nein,0,1780439-426917749-9229674,
47.9777118243765,7.95233596266012,22,9229132,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9603 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,33,,,9229132,,unbekannt,0,Hydrantenleitung,ID-9229132,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548742,,558,,834867,Abgesetzter Hydrant bis 4 m,,in Betrieb,,St. Peter Straße,0831506423042,1,,BP: OK ÜP: OK,0,2154452,,,nein,0,1780439-426467414-9229135,
47.977625731506,7.95402730600281,23,9229763,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 23018 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,14,,,9229763,,Hydrantenleitung,0,Hydrantenleitung,ID-9229763,,,,,,,,0,0,,unbekannt,unbekannt,0,0,,VW,EWK Kirchzarten,,,,,,,,100548745,,504,,834948,Abgesetzter Hydrant > 4 m,,in Betrieb,,Rotenweg,0831506423018,1,,BP: OK ÜP: OK,0,2154455,,,nein,0,1780439-426855591-9229766,
47.9772613143598,7.95476497931413,24,9230197,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 23018 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,20,,,9230197,,auf dem Rohr,0,Versorgungsleitung,ID-9230197,,,,,,,,125,0,,125,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548746,,510,,835002,Hydrant auf Leitung,,in Betrieb,,St. Peter Straße,0831506423042,0,,BP: OK ÜP: OK,0,2154456,,,nein,0,1780439-731857299-9230200,
47.977168208994,7.95399701812796,25,9229158,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22904 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,8,,,9229158,,auf dem Rohr,0,Hydrantenleitung,ID-9229158,,,,,,,,125,0,,125,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548743,,354,,834871,Hydrant auf Leitung,,in Betrieb,,Im Grün,0831506422904,0,,BP: OK ÜP: OK,0,2154453,,,nein,0,1780439-427168108-9229161,
47.9763792473709,7.95273031804887,26,9291222,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22805 Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,16,,,9291222,,auf dem Rohr,0,Versorgungsleitung,ID-9291222,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548767,,180,,835570,Hydrant auf Leitung,,in Betrieb,,Eschenweg,0831506422805,0,,BP: OK ÜP: OK,0,2154478,,,nein,0,1780439-794880436-9291225,
47.9775745254706,7.95043904126819,27,9228536,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 9603 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,9228536,,unbekannt,0,Hydrantenleitung,ID-9228536,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548741,,560,,834791,Abgesetzter Hydrant bis 4 m,,in Betrieb,,St. Peter Straße,0831506423042,1,,BP: OK ÜP: OK,0,2154451,,,ja,0,1780439-429024724-9228539,
47.9761355926541,7.95209147135583,28,9291418,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22805 Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,1,,,9291418,,auf dem Rohr,0,Hydrantenleitung,ID-9291418,,,,,Statistik 2002 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548768,,184,,835596,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Eschenweg,0831506422805,0,,BP: OK ÜP: OK,0,2154479,,,ja,0,1780439-1099524572-9291421,
47.9763462544884,7.95135773982599,29,9291841,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22824 Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,4,,,9291841,,auf dem Rohr,0,Hydrantenleitung,ID-9291841,,,,,Statistik 2002 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548769,,218,,835654,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Fürstenbergstraße,0831506422824,1,,BP: OK ÜP: OK,0,2154480,,,ja,0,1780439-1097149237-9291844,
47.9756654136007,7.94995145489068,30,27394281,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,27394281,im Straßenkörper,Hydrantenleitung,0,Hydrantenleitung,ID-27394281,,,,,,,,0,0,,unbekannt,150,150,0,,VW,EWK Kirchzarten,,,,,,,,100847011,rechts,138,,2728216,Hydrant auf Leitung,,in Betrieb,,Bundesstraße,0831506422774,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793038-910894966-27394284,
47.9757086842564,7.95245829446612,31,7545529,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: unset Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,4,,,7545529,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-7545529,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548116,rechts,360,,670098,Hydrant auf Leitung,,in Betrieb,,Eschenweg,0831506422805,0,,BP: OK ÜP: OK,0,2153727,,,nein,0,1780439-799368122-7545532,
47.9752102601901,7.95123915215202,32,9297342,Überflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22830 Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,7,,,9297342,,auf dem Rohr,0,Hydrantenleitung,ID-9297342,,,,,Statistik 2002 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548770,,220,,835809,Abgesetzter Hydrant > 4 m,,in Betrieb,,Gartenstraße,0831506422830,1,,BP: OK ÜP: OK,0,2154481,,,nein,0,1780439-1100380542-9297345,
47.9757616348967,7.95383841259761,33,7545434,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: unset Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,36,,,7545434,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-7545434,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548115,rechts,362,,670091,Hydrant auf Leitung,,in Betrieb,,In den Aumatten,0831506422722,0,,BP: OK ÜP: OK,0,2153726,,,nein,0,1780439-799758966-7545437,
47.974884062667,7.95354664302131,34,7544667,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: unset Hausnummer: unset,,,0,0,,2002/01/01,,,,,0,Kirchzarten,08315064,2,,,7544667,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-7544667,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548114,rechts,364,,669991,Endhydrant > 4 m,,in Betrieb,,In den Aumatten,0831506422722,0,,BP: OK ÜP: OK,0,2153725,,,nein,0,1780439-800590581-7544670,
47.9752303359048,7.94846448293622,35,9297702,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22938 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,8,,,9297702,,unbekannt,0,Versorgungsleitung,ID-9297702,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548771,,404,,835855,Hydrant auf Leitung,,in Betrieb,,Krüttweg,0831506422938,0,,BP: OK ÜP: OK,0,2154482,,,nein,0,1780439-1090910619-9297705,
47.9740278898516,7.92260287330556,36,8273189,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22767 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,8273189,,auf dem Rohr,0,Hydrantenleitung,ID-8273189,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548183,,108,,787413,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Bruckmühlenweg,0831506422767,0,,BP: OK ÜP: OK,0,2153798,,,ja,0,1780433-798801866-8273192,
47.9744628246516,7.92090569126588,37,8506152,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22767 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,12,,,8506152,,auf dem Rohr,0,Hydrantenleitung,ID-8506152,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548235,,116,,787334,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Bruckmühlenweg,0831506422767,0,,BP: OK ÜP: OK,0,2153856,,,ja,0,1780433-800146198-8506155,
47.9743716099848,7.92147380374345,38,8273083,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22767 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,10,,,8273083,,auf dem Rohr,0,Hydrantenleitung,ID-8273083,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548182,,110,,787398,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Bruckmühlenweg,0831506422767,0,,BP: OK ÜP: OK,0,2153797,,,ja,0,1780433-800136421-8273086,
47.9729735739133,7.9243699042219,39,8274205,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22816 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,38,,,8274205,,auf dem Rohr,0,Hydrantenleitung,ID-8274205,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548188,rechts,204,,787549,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Freiburger Straße,0831506422816,0,,BP: OK ÜP: OK,0,2153803,,,ja,0,1780433-825511588-8274208,
47.9738409916588,7.92179704037865,40,8273316,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22767 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,8273316,,auf dem Rohr,0,Hydrantenleitung,ID-8273316,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548184,,04-118,,787431,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Bruckmühlenweg,0831506422767,0,,BP: OK ÜP: OK,0,2153799,,,ja,0,1780433-800309124-8273319,
47.972587541511,7.92219331796953,41,8273873,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9261 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,140,,,8273873,,auf dem Rohr,0,Versorgungsleitung,ID-8273873,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548186,,478,,787505,Hydrant auf Leitung,,in Betrieb,,Neuhäuser Straße,0831506422980,0,,BP: OK ÜP: OK,0,2153801,,,nein,0,1780433-823712084-8273876,
47.9727910552844,7.9216126513283,42,8273919,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9261 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,148a,,,8273919,,auf dem Rohr,0,Versorgungsleitung,ID-8273919,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548187,,476,,787510,Hydrant auf Leitung,,in Betrieb,,Neuhäuser Straße,0831506422980,0,,BP: OK ÜP: OK,0,2153802,,,nein,0,1780433-823571069-8273922,
47.971059026841,7.92549539147894,43,8511343,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9261 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,64,,,8511343,,auf dem Rohr,0,Versorgungsleitung,ID-8511343,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548237,rechts,474,,787669,Hydrant auf Leitung,,in Betrieb,,Neuhäuser Straße,0831506422980,0,,BP: OK ÜP: OK,0,2153858,,,nein,0,1780433-820144814-8511346,
47.9709626900921,7.92826656262907,44,8506228,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22816 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,FN581,,,8506228,,auf dem Rohr,0,Hydrantenleitung,ID-8506228,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548236,,202,,787343,Abgesetzter Hydrant > 4 m,,in Betrieb,,Freiburger Straße,0831506422816,0,,BP: OK ÜP: OK,0,2153857,,,nein,0,1780433-818200963-8506231,
47.9690770093881,7.92717496177896,45,8512271,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9261 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,32,,,8512271,,auf dem Rohr,0,Versorgungsleitung,ID-8512271,,,,,,,,0,100,100,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548238,rechts,482,,787789,Hydrant auf Leitung,,in Betrieb,,Neuhäuser Straße,0831506422980,0,,BP: OK ÜP: N.OK,8192,2153859,,,nein,0,1780433-950697918-8512274,
47.9669815490151,7.92975533346114,46,8512380,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 9261 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,33,,,8512380,,auf dem Rohr,0,Versorgungsleitung,ID-8512380,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548239,rechts,480,,787803,Hydrant auf Leitung,,in Betrieb,,Neuhäuser Straße,0831506422980,0,,BP: OK ÜP: OK,0,2153860,,,nein,0,1780433-920465419-8512383,
47.9671414476011,7.92541414940072,47,8512813,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22713 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,14,,,8512813,,auf dem Rohr,0,Hydrantenleitung,ID-8512813,,,,,Statistik 2003 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548240,rechts,034,,787853,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Am Fischbach,0831506422713,0,,BP: OK ÜP: OK,0,2153861,,,ja,0,1780433-957012308-8512816,
47.9650930327738,7.93050217278852,48,8513311,Überflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22711 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,8513311,,auf dem Rohr,0,Hydrantenleitung,ID-8513311,,,,,Statistik 2003 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548244,rechts,028,,787915,Abgesetzter Hydrant > 4 m,,in Betrieb,,Am Pfeiferberg,0831506422725,1,,BP: OK ÜP: OK,0,2153865,,,ja,0,1780433-926426717-8513314,
